,gridcode,id,province_id,province__name,district_id,district__name,municipality_id,municipality__name,name,category,category__name,type,type__name,ownership,contact_person,contact_num,used_for_corona_response,num_of_bed,num_of_icu_bed,occupied_icu_bed,num_of_ventilators,occupied_ventilators,num_of_isolation_bed,occupied_isolation_bed,total_tested,total_positive,total_death,total_in_isolation,hlcit_code,remarks,lat,long,robert_ID,PROVINCE,adm1_lon,adm1_lat,PALIKA,adm2_lon,adm2_lat,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_5,f_60,f_65,f_70,f_75,f_80,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_5,m_60,m_65,m_70,m_75,m_80,male_total,female_total,male_highrisk,female_highrisk,total,all_highrisk,all_risk_pct,male_risk_pct,female_risk_pct
51,62,,2,Province 2,34,Parsa,524 2 34 1 001,Birgunj Mahanagarpalika,Narayani Sub Regional Hospital,12,Health Facility,6,Hub Hospital,0,,051-521993,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.00566,84.87239,62,2,966215.2395185465,2987465.7095627533,Birgunj Mahanagarpalika,886220.299679777,3001579.2270042463,79649.25754292682,65205.718376664445,76176.31220613606,82376.91202826798,76670.95885673352,63317.188292959705,53111.082810034975,43535.333156241104,34158.36312799528,30588.483757709153,93025.41075874493,24338.757422680967,19086.45344581455,12598.38681393303,6367.707625279203,4188.388765859883,87000.9279490672,81019.29394206777,87549.56229932979,86243.75361905247,74308.06269348972,67513.36722266302,56283.630513671786,46657.70787970349,36310.42291740421,32144.658338413574,93831.54222109169,26400.771651438437,21003.11242598109,14449.670430948492,6777.388349923072,4457.861426565796,821951.7338808116,684745.4574450548,73088.80428485689,66579.69407356763,1506697.1913258664,139668.49835842452,0.09269845272328328,0.08892104155528827,0.09723276489046312
52,63,,3,Bagmati Province,30,Dhading,524 3 30 3 001,Nilakantha Nagarpalika,Dhading Hospital,12,Other Facilities,19,District Level Hospital,0,,010-520130,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.91073,84.89441,63,3,941223.5822005651,3069647.391750021,Nilakantha Nagarpalika,885840.6129763471,3094399.1937826835,10612.932062847074,12521.054536781041,12588.888561998727,10471.867326322244,8488.185994369444,7423.352987980004,7195.054917351925,6202.7511642188765,5104.881403716747,3954.648369319737,10743.02017370076,3098.680937142344,2320.338055643864,1771.5995584419288,1274.449280100067,838.2747902255433,11060.358245437965,12199.926774542313,11611.635419016704,10082.940517508192,7943.759374479181,6935.556564158178,6705.410836392664,6190.283839565818,5227.369824584399,4072.21957557532,10591.268096233485,3126.968009633769,2404.6655930042034,1837.815458052064,1412.0780467852383,928.8014505327883,102331.05762550229,93997.04805731325,9710.328558008063,9303.342621553747,196328.10568281554,19013.67117956181,0.0968464047133424,0.09489131436073536,0.09897483818727135
53,65,,2,Province 2,33,Bara,524 2 33 2 002,Kalaiya Upamahanagarpalika,Kalaiya/Barewa Hospital,12,Other Facilities,19,District Level Hospital,0,,053-550012,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.02747,85.00207,65,2,966215.2395185465,2987465.7095627533,Kalaiya Upamahanagarpalika,897879.2512639359,2995974.303311491,26429.058614588343,25361.581961847376,28039.617453690153,29327.9838847653,26840.844650705345,22967.273000523448,18597.0284136869,15475.654898314737,11846.238173693186,10849.439237193903,29673.01721295016,8483.375622393796,6359.826929813833,4536.166074798326,2219.3839861066663,1459.8099369826668,27832.479811525438,27250.140900324564,29983.820929442067,30926.631550712977,26242.133921624627,25862.068565454334,20426.49012180837,17431.05890823342,12539.768634174718,11821.281175866723,30473.576312680263,9037.503455261467,6806.473113900982,4796.629399435595,2406.5746863041422,1582.9365713916777,285419.5680581414,242037.2414374658,24630.117226293863,23058.56255009529,527456.8094956073,47688.67977638915,0.09041248291398978,0.08629442400836576,0.09526865540670458
54,66,,2,Province 2,33,Bara,524 2 33 2 002,Kalaiya Upamahanagarpalika,Kalaiya/Barewa Hospital,10,Health Facility,18,Designated Hospital at Province,1,,053-550012,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.0275,85.0027,66,2,966215.2395185465,2987465.7095627533,Kalaiya Upamahanagarpalika,897879.2512639359,2995974.303311491,34.2512640953064,37.01602804660797,40.944076240062714,42.86687409877777,39.15058845281601,33.57205921411514,27.15596890449524,22.66606456041336,17.390818685293198,15.9398213326931,42.946153342723846,12.443231910467148,9.269003257155418,6.603331580758095,3.2187212482094765,2.117128562182188,40.228019654750824,39.426126539707184,43.40733253955841,44.91606813669205,37.89566123485565,37.55537384748459,29.591686964035034,25.453634023666382,18.282732516527176,17.42104682326317,44.132263481616974,13.21678939461708,9.932116508483887,6.970195651054382,3.5068137422204018,2.3066243678331375,414.24248542636633,353.2998694367707,35.93253966420889,33.651416558772326,767.542354863137,69.58395622298121,0.0906581321305571,0.08674276765026816,0.0952488791247483
55,67,,3,Bagmati Province,31,Makawanpur,524 3 31 2 001,Hetauda Upamahanagarpalika,Hetauda Hospital,12,Other Facilities,19,District Level Hospital,0,,057-520305,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.43264,85.02749,67,3,941223.5822005651,3069647.391750021,Hetauda Upamahanagarpalika,898276.1484835874,3038955.5040900824,15492.363950273488,13681.900663755834,16017.658035219647,16723.343485070392,14995.07794600632,13514.26294505177,10619.1365229222,8693.339202154195,6325.7743674493395,5538.26025514293,16266.636599217076,4439.887215937953,3236.2131537795067,2243.2282457085093,1184.9298763163097,779.3930407717125,16886.08272755053,16908.82925094245,19801.673512664624,17664.733599085826,14848.604516435415,13841.676147463266,11679.993211256107,9570.576560228597,7370.004384374712,6118.000434704125,16857.956088114996,5173.505412152386,3693.797380706994,2661.413998309057,1256.8460438069305,826.696763850603,165160.39003164662,134259.0415545037,13612.25959882597,11883.651532513992,299419.4315861503,25495.911131339963,0.08515115734565866,0.08241842730098728,0.08851285838868225
56,68,,3,Bagmati Province,28,Nuwakot,524 3 28 3 001,Bidur Nagarpalika,Trishuli Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.92466,85.14105,68,3,941223.5822005651,3069647.391750021,Bidur Nagarpalika,907146.3838213155,3095880.2041217806,10654.979477687972,12680.027992780611,14415.840004649246,13574.444693573983,11460.36979424936,9676.133284779848,8191.949424153136,6674.663887460541,5380.463344095886,4310.282488871249,10587.212936511089,3241.8350843644876,2495.622814171482,1903.4214527357835,1359.740356462382,894.3754354695993,11466.090305166144,13214.290923386521,14666.338247596985,13325.737279143767,11394.562710041646,9971.532405934937,8601.273984404106,6925.174037010991,5554.01366242065,4334.608746232232,10732.529576202505,3353.463982214307,2508.7767096976168,1843.3012347359472,1293.5237009475532,850.8216950228962,120036.0392001588,106846.38299432868,9849.88732261832,9894.995143203734,226882.42219448747,19744.882465822055,0.08702693789515525,0.082057750224445,0.0926095471451659
57,69,,3,Bagmati Province,27,Kathmandu,524 3 27 3 008,Chandragiri Nagarpalika,Armed Police Force Hospital,10,Health Facility,14,Designated Valley Hospital,3,,985-1272008,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.69035,85.25199,69,3,941223.5822005651,3069647.391750021,Chandragiri Nagarpalika,917273.0314637556,3069682.2787135877,10253.83669667039,12682.77576385159,14008.778164342977,13054.254276881926,10830.318236253224,9279.413360580336,8388.657101485413,6983.901776400395,5836.144688566215,4615.945615592878,10138.591352134012,3171.7598291493487,2452.479822606314,1711.4733085627668,1282.4600444576936,843.5439186978037,11062.824869318865,13159.003079417162,14699.153640613891,13362.589434121735,11370.503453878686,9490.117684721015,8785.354321960825,7363.499283298384,6343.3618086613715,5027.419867130462,10048.118333177641,3748.5677816292737,2797.635206019506,2034.7410617646528,1494.2604322450934,982.857305153273,121770.00756311184,105280.4972595629,11058.061786811799,9461.716923473927,227050.50482267473,20519.778710285726,0.0903753934672445,0.09081104623468589,0.08987150678198849
58,70,,3,Bagmati Province,27,Kathmandu,524 3 27 3 008,Chandragiri Nagarpalika,Nuwakot District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.6866,85.26896,70,3,941223.5822005651,3069647.391750021,Chandragiri Nagarpalika,917273.0314637556,3069682.2787135877,11285.664073690772,14776.770583491772,16027.18996160943,14507.628142056055,11819.666367219761,10012.387642193586,9393.146412691101,7864.529846889898,6740.670184379909,5227.866960377432,10857.303849850781,3499.442562679993,2746.6839835871942,1940.5140334020834,1539.8852286246838,1012.8664973214036,11960.7215653928,14733.817703156732,16054.048637403175,14641.921032249928,12443.408750474453,10168.699986801017,9645.092878679745,8174.3862454616465,7186.614577720873,5644.324559012428,10624.994182623923,4098.863137263339,3105.6113840923645,2273.808296756586,1804.4647847492015,1186.8957834149478,133747.67350525316,117966.55225637509,12469.643386276439,10739.392305615358,251714.22576162824,23209.035691891797,0.09220390949961885,0.09323260030976668,0.0910376043056305
59,71,,2,Province 2,32,Rautahat,524 2 32 3 015,Gaur Nagarpalika,Gaur Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.76505,85.27408,71,2,966215.2395185465,2987465.7095627533,Gaur Nagarpalika,925186.9804325957,2969025.613424777,30697.80645510694,27581.114022799768,29987.241833859123,30685.603968231007,28801.139241001103,23980.79532975005,19859.912553758826,15859.827691993909,11773.71237568371,10613.8987947735,35501.062845084816,8500.036214041873,6994.289531201241,5084.012865600525,2673.1134324613377,1758.252536778571,33925.919759284705,32956.85417824611,35642.65278130304,35130.58890429977,31967.753082012292,29354.269004421774,24056.168069874402,18527.259360430762,13692.824049849063,10972.309442594415,36098.43148068432,9431.492181143956,7340.684100741637,5511.5477771557635,2725.0832776988973,1792.4372377192194,329126.27468746016,259654.01323701936,26801.244574459473,25009.704580083548,588780.2879244795,51810.94915454302,0.087997085189762,0.08143149494798026,0.09631934537924511
60,72,,3,Bagmati Province,27,Kathmandu,524 3 27 3 009,Kirtipur Nagarpalika,Ayurbed Research Center,10,Health Facility,14,Designated Valley Hospital,0,,01-4334973,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.6768,85.28813,72,3,941223.5822005651,3069647.391750021,Kirtipur Nagarpalika,921853.9248456701,3067608.4743425976,11599.827953783795,15004.286246604286,16527.110594926402,15219.676167511381,12482.875856375322,10564.15791342128,9752.214643415995,8124.903752285056,6936.906076640356,5421.419529849896,11150.154269131832,3617.493030657759,2825.467840230791,1961.4938027558383,1547.496598891972,1017.8729135878966,12302.400513932109,15168.709284929559,16948.263068817556,15527.251957992092,13309.198111913167,10888.911607152782,10188.720853889361,8537.073853578418,7463.693425407633,5900.233806597535,10942.916192356497,4294.967098610476,3225.6086764046922,2335.9023862722097,1816.4985121638165,1194.8110251698527,140045.16037518776,122153.52923628606,12867.787698621047,10969.824186124257,262198.6896114738,23837.611884745304,0.09091430594129929,0.09188313015706949,0.08980357959944753
61,73,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Shree Birendra Hospital,12,Health Facility,6,Hub Hospital,0,,023-541235,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.71119,85.29121,73,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,4592.252243781462,5974.288556363434,6559.310686500743,6003.39160920307,4898.879816872068,4135.011267556809,3849.9409263683483,3211.033785542473,2760.966065186076,2147.0578209087253,4345.128009010106,1419.3899949486367,1112.1868854975328,771.9837657785974,618.084556951886,406.5479219070403,4808.025460612029,5987.555373260751,6673.290938049555,6122.245155416429,5245.421782796271,4261.157337805256,4013.815689828247,3367.931569173932,2965.7886187927797,2338.2343475897796,4248.990811450407,1690.1341464389116,1271.922863343265,922.4288213383406,730.9963585068472,480.81652787164785,55128.75580227445,48213.201668595546,5096.298717499012,4328.193125083693,103341.95747087,9424.491842582705,0.09119714850804214,0.09244356494780087,0.08977194990771444
62,73,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Army Hospital,10,Health Facility,14,Designated Valley Hospital,3,,01-4271941,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.71129,85.29127,74,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,4592.252243781462,5974.288556363434,6559.310686500743,6003.39160920307,4898.879816872068,4135.011267556809,3849.9409263683483,3211.033785542473,2760.966065186076,2147.0578209087253,4345.128009010106,1419.3899949486367,1112.1868854975328,771.9837657785974,618.084556951886,406.5479219070403,4808.025460612029,5987.555373260751,6673.290938049555,6122.245155416429,5245.421782796271,4261.157337805256,4013.815689828247,3367.931569173932,2965.7886187927797,2338.2343475897796,4248.990811450407,1690.1341464389116,1271.922863343265,922.4288213383406,730.9963585068472,480.81652787164785,55128.75580227445,48213.201668595546,5096.298717499012,4328.193125083693,103341.95747087,9424.491842582705,0.09119714850804214,0.09244356494780087,0.08977194990771444
63,75,,3,Bagmati Province,29,Rasuwa,524 3 29 4 002,Gosaikunda Gaunpalika,Rasuwa District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.10995,85.29666,75,3,941223.5822005651,3069647.391750021,Gosaikunda Gaunpalika,942553.1527546362,3128962.7598355766,551.7791638772323,703.9125575852959,770.3040125583357,673.6020537753939,553.8153834922996,488.7490873512288,452.8876494633005,398.5814658927411,329.55207587649056,263.7054440229185,548.5680073230906,187.45213350524864,149.20504962141058,118.31303594747078,97.80660878606795,64.33274188534233,575.471975186636,698.2193266819377,697.9450520092068,579.285796880984,490.8514217937918,418.99922769266414,423.71213938212895,382.2381817439018,337.03230170065945,258.6550886543191,530.0702050779219,201.96086139254476,151.31155400700663,121.9216976887401,94.36136992897809,62.06666387042242,6024.102863691844,5800.787307086635,631.622146887692,617.1095697455403,11824.890170778479,1248.7317166332323,0.10560197165459367,0.10484916363141338,0.10638376087184534
64,77,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Sukraraj Tropical And Infectious Disease Hospital,12,Health Facility,14,Designated Valley Hospital,0,,01-4253396,FALSE,0,0,0,0,0,0,0,0,0,0,10,,,27.69496,85.30708,77,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,23120.679346084595,30220.93169951439,33362.8529984951,30793.952120780945,25332.540033340454,21358.344903945923,19699.397714853287,16394.81044280529,13985.306587338448,10952.87339258194,22273.319720983505,7327.568746864796,5732.662299752235,3987.957768112421,3160.530243784189,2078.8531281352043,24617.743185281754,30476.1435008049,34012.192823171616,31211.42343711853,26913.189502239227,22089.439788103104,20535.19766306877,17195.01259601116,14917.254690289497,11843.907516479492,21865.425132274628,8606.114083230495,6484.137695014477,4670.362821638584,3635.9199879467487,2391.544654905796,281465.0090775788,246661.90180128813,25788.0792427361,22287.572186648846,528126.9108788669,48075.65142938495,0.09103048990512766,0.09162090636860748,0.09035676780195998
65,78,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Bir Hospital,12,Health Facility,6,Hub Hospital,0,,01-4221119,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.70479,85.31363,78,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,44148.498250264674,58483.45818643458,64290.44295387436,58910.40050996654,48119.205737560056,40607.8702011602,37703.113658758346,31419.579698734917,26977.295858671423,20993.80945597426,42680.03603916429,13918.845690651797,10899.878890066873,7579.8048238132615,6049.517087859218,3979.097329093609,47209.5090181781,58683.13192980643,65451.06306091696,60053.11703538336,51460.82595486194,41880.4371345127,39341.05410953006,32960.95045861136,28960.588979702443,22830.9622798732,41781.94575826358,16524.137787543004,12431.60632685246,9013.690517176525,7123.21679742838,4685.331648189051,540391.5687968296,472612.3561217837,49777.98307718942,42427.14382148476,1013003.9249186133,92205.12689867418,0.09102149027318143,0.0921146552823151,0.08977155013389461
66,80,,3,Bagmati Province,25,Lalitpur,524 3 25 1 001,Lalitpur Mahanagarpalika,Patan Academy of Health Science,12,Health Facility,14,Designated Valley Hospital,0,,01-5522295,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.6684,85.32036,80,3,941223.5822005651,3069647.391750021,Lalitpur Mahanagarpalika,925926.7977624311,3065951.747036682,700.7318426370621,849.673269867897,976.4521298408508,955.6777379512787,828.9772015810013,693.9681057929993,601.3557070493698,493.0896842479706,397.0611400604248,327.3504114151001,688.8812919855118,237.3970685005188,183.86421477794647,129.82097113132477,96.1077188551426,63.21529248356819,755.3192157745361,896.709304690361,1009.6594948768616,927.9847838878632,836.2713794708252,733.987673997879,625.990560054779,516.8162521123886,400.9764634370804,336.1091931462288,694.1061220169067,253.8352968096733,192.8868144452572,132.19974365830421,89.06522127985954,58.58309867233038,8460.500618331134,7522.891945540905,726.5701748654246,710.4052657485008,15983.39256387204,1436.9754406139255,0.08990428251521419,0.08587791758931912,0.09443246970595984
67,81,,3,Bagmati Province,25,Lalitpur,524 3 25 1 001,Lalitpur Mahanagarpalika,Patan Academy of Health Science,12,Health Facility,6,Hub Hospital,0,,01-5522295,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.66833,85.3206,81,3,941223.5822005651,3069647.391750021,Lalitpur Mahanagarpalika,925926.7977624311,3065951.747036682,16046.950329277664,19356.439610192552,22199.391069206875,21663.36952318251,18740.027444307227,15696.659755685832,13638.798905565636,11192.131651190342,9039.938480355777,7432.62096246751,15622.616815159796,5371.0483021736145,4161.157846623217,2937.667242606578,2182.048609596619,1435.2524739157816,17132.613543176092,20374.543910388835,22923.908189149108,21064.121490179095,18946.018000783864,16577.220846532844,14200.180119033903,11729.416199707892,9157.515985748032,7649.841982059064,15721.826723056147,5769.90057003696,4381.269738902221,3013.6132886027335,2047.7990676177433,1346.95016680166,192036.7398217762,170669.16869222987,16559.532831961318,16087.17447491581,362705.90851400606,32646.707306877128,0.0900087551389212,0.08623106623935475,0.09425940606722026
68,83,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Kanti Children's Hospital,10,Health Facility,14,Designated Valley Hospital,1,,01-4411550,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.73477,85.32831,83,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,295.1538257598877,401.1150598526001,440.4193344116211,403.1139154434204,328.9513359069824,277.6543564796448,258.50274562835693,215.59953832626343,185.38288950920105,144.16445302963257,291.7203221321106,95.29987740516663,74.67316043376923,51.82736253738403,41.4968746304512,27.294758319854736,322.8046360015869,402.01629734039307,448.1053743362427,411.1141948699951,352.24774408340454,286.1439938545227,269.5252642631531,226.14379692077637,199.142436504364,157.00712871551514,285.26529693603516,113.48645043373108,85.40232789516449,61.933035254478455,49.079477071762085,32.282272815704346,3701.699727296829,3237.215984046459,342.18356347084045,290.5920333266258,6938.915711343288,632.7755967974663,0.09119228754473063,0.09243957875554655,0.08976603191097285
69,84,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Tribhuwan University Teaching Hospital,12,Health Facility,6,Hub Hospital,0,,01-4412303,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.73593,85.32985,84,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,83601.34233059362,112205.32093141321,123218.78971979767,112797.64728691801,92055.87844714802,77698.5260428302,72316.38500900567,60308.295155774336,51848.133070186246,40323.39117227169,81633.25010801759,26663.755283285165,20891.24553157203,14502.304593798588,11607.738183979178,7635.042466756364,90328.57854827307,112472.83898698073,125380.79235488083,115032.83091234975,98564.33441717271,80082.80521315616,75408.34933499433,63259.804523266386,55693.18848453462,43909.288019166095,79836.5299769491,31742.401125042,23886.215275730938,17321.44364114676,13722.364162685932,9025.954005367937,1035667.7189816973,905705.7030027539,95698.37820997357,81300.08605939132,1941373.4219844511,176998.4642693649,0.09117177677668985,0.09240258864500225,0.08976435258147439
70,87,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Civil Service Hospital,12,Health Facility,6,Hub Hospital,0,,01-4107000,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.68673,85.33937,87,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,33723.102840572596,44121.676278695464,48242.92802554369,44209.02765190601,36226.73752563447,30613.621317736804,28416.449633948505,23688.542036436498,20250.778929412365,15809.012820031494,32693.337616473436,10615.015307921916,8266.911068188027,5804.305617874488,4627.793771173805,3043.952362046577,35880.353225812316,44397.82469663024,49013.70484533906,44658.575332425535,38444.723193995655,31475.4619288221,29542.550326101482,24779.06716787815,21659.37690475583,17074.78493120894,31976.317717075348,12439.82918928191,9319.86833964102,6817.0237223804,5360.25870485045,3525.7371081486344,406365.45733434707,356630.08996302355,37462.717064302415,32357.978127204813,762995.5472973706,69820.69519150723,0.09150865354171621,0.09218971836348544,0.09073260792593184
71,89,,3,Bagmati Province,26,Bhaktapur,524 3 26 3 003,Bhaktapur Nagarpalika,Bhaktapur Hospital,12,Health Facility,6,Hub Hospital,0,,01-6610798,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.67829,85.41216,89,3,941223.5822005651,3069647.391750021,Bhaktapur Nagarpalika,937080.03040127,3069060.769725723,28995.42825204879,36760.09935694793,38095.38740362646,33878.68587497808,27586.794461016078,23670.70534163108,22409.731751196086,18801.096460766625,15969.260620835936,12425.019842453068,29256.87820987543,8871.346555415075,6671.031419533887,5041.056563577498,4082.6550376749947,2685.3848437731504,30521.659793581348,37014.401226943824,37802.8684386299,32559.79597111419,28248.540564286057,23424.84223779384,22768.9227880626,19244.730991445016,17038.73975448194,12980.524962439667,28228.659321749117,9819.356526682386,7077.090568401152,5699.810065885889,4574.927340594586,3009.1813838213275,320014.0519359128,286205.1337433014,30180.36588538534,27351.474419974606,606219.1856792143,57531.84030535995,0.09490270460658659,0.09430950204470825,0.09556598116267985
72,90,,3,Bagmati Province,26,Bhaktapur,524 3 26 3 003,Bhaktapur Nagarpalika,Bhaktapur Hospital,10,Health Facility,18,Designated Hospital at Province,1,,01-6610798,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.67839,85.41229,90,3,941223.5822005651,3069647.391750021,Bhaktapur Nagarpalika,937080.03040127,3069060.769725723,66.14630192518234,78.27321124076843,74.83728909492493,63.64444771409035,51.608587235212326,45.329647690057755,44.175896137952805,37.36177119612694,31.177906692028046,24.242190212011337,68.90409702062607,19.101702511310577,13.565772853791714,11.326472319662571,9.266744546592236,6.095243081450462,67.43187665939331,79.38048070669174,72.14481395483017,56.06266012787819,49.50417301058769,42.34006953239441,43.41083708405495,37.04065090417862,33.15067921578884,23.967794507741928,65.42301046848297,19.328316658735275,13.011239029467106,12.125227898359299,9.916239574551582,6.522456046193838,630.7605253793299,578.9109795466065,60.9034792073071,59.35593531280756,1209.6715049259365,120.25941452011466,0.09941493540221705,0.09655562889050588,0.10253033265890749
73,93,,3,Bagmati Province,24,Kabhrepalanchok,524 3 24 3 003,Dhulikhel Nagarpalika,Dhulikhel Hospital,12,Health Facility,6,Hub Hospital,0,,011-490497,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.61655,85.5476,93,3,941223.5822005651,3069647.391750021,Dhulikhel Nagarpalika,951408.8470522729,3063244.5453795474,3564.8412476810627,4454.0560636546,5204.625807167264,5060.38710602792,4219.307157507632,3604.187927654246,3034.533467278583,2494.1439302922226,2075.928135230555,1682.9349286924116,3417.84868031065,1250.6425362533773,974.3726747401524,735.6474230675667,571.8163375756121,376.1148108898051,3775.8208700621035,4324.4814735658,4659.951364029665,4297.265023798682,4098.09574994538,3599.9075901557226,3186.0899117159424,2540.9958651866764,2063.5354278394952,1638.4985337091493,3471.752157762414,1339.4012417009217,1011.2210799851455,764.9519159272022,562.6390407057479,370.0786437144561,41704.6858898045,39156.5469863426,4048.2919220334734,3908.5937825265137,80861.2328761471,7956.885704559987,0.09840173617866212,0.09707043310984761,0.09981967469934955
74,94,,2,Province 2,19,Sarlahi,524 2 19 3 009,Malangawa Nagarpalika,Sarlahi Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.8541,85.56145,94,2,966215.2395185465,2987465.7095627533,Malangawa Nagarpalika,952062.5933576002,2978914.06307966,41527.673633437604,50002.85330089647,43899.424855293706,36063.29839892313,29102.68414908182,26933.640007842332,28338.51009728806,24364.30301203113,20436.565628535813,16753.980465919012,43070.22102538962,12872.668918370036,10611.379294095794,8160.254282704089,6439.689020205522,4235.734746729489,43944.3010265897,48490.139025694225,40226.884039205965,33485.36992527591,26970.1560768513,24106.208812311757,25631.50565422303,22838.440937970998,19999.277500351192,16133.677561082644,40982.71804249799,13061.87099966593,10627.801887384732,9058.9836414819,6672.27976851014,4388.725629166001,386618.3405282634,361285.207203306,43809.661926208704,42319.72626210493,747903.5477315695,86129.38818831363,0.1151610905571294,0.11331501207715218,0.11713661511275315
75,95,,3,Bagmati Province,23,Sindhupalchok,524 3 23 3 002,Chautara SangachokGadhi Nagarpalika,Sindhupalchok District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.78052,85.71102,95,3,941223.5822005651,3069647.391750021,Chautara SangachokGadhi Nagarpalika,965393.8293405923,3079328.7817695416,9798.630826393754,12501.273420654936,13091.037168032024,11325.884625422594,9139.87871548807,8179.14817138706,7764.094971944636,6675.2955024599505,5897.900396949219,4574.585230855533,9856.52697235765,3254.9469186481,2755.4924375990377,2174.75415279757,1928.8350062614409,1268.7000885591406,10079.01953101452,12190.491335561761,11511.050015835412,9602.621078039054,8344.354747908568,7030.0200642994605,6800.23160204789,6378.29284297413,5686.721392621723,4311.676966316692,9778.073071842402,3305.6206008654262,2575.64674784449,2122.5477805973205,1687.0949428840686,1109.6950932743312,102513.15781392725,100388.35377941695,10800.605165465637,11382.72860386529,202901.51159334427,22183.333769330926,0.1093305495613597,0.10535823298966103,0.11338694355798011
76,96,,2,Province 2,18,Mahottari,524 2 18 3 009,Jaleswor Nagarpalika,Jaleshwor Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.65386,85.80678,96,2,966215.2395185465,2987465.7095627533,Jaleswor Nagarpalika,978011.5797151087,2956299.1077981917,11064.24725291133,13774.235281541944,12762.780551835895,10957.407139785588,8963.824191786349,7922.1710395962,8080.566690191627,7061.133083023131,5968.943914718926,4809.265280254185,11294.0249170959,3550.697849024087,2973.17015501298,2440.9209080208093,1636.296455591917,1076.281481047161,11806.078284963965,13507.065819844604,13224.35607586801,11751.959600739181,9364.585069999099,8687.630471386015,8128.135865800083,6879.258991226554,5994.838368728757,4848.776497267187,11173.14146297425,3634.9588035978377,3010.0123347286135,2296.9546126239,1560.784508580342,1026.6138667119667,116895.15063504037,103271.7189385267,11529.32412624266,11677.366848696955,220166.86957356706,23206.690974939615,0.1054050094816163,0.09862961862497178,0.11307419851942233
