,gridcode,id,province_id,province__name,district_id,district__name,municipality_id,municipality__name,name,category,category__name,type,type__name,ownership,contact_person,contact_num,used_for_corona_response,num_of_bed,num_of_icu_bed,occupied_icu_bed,num_of_ventilators,occupied_ventilators,num_of_isolation_bed,occupied_isolation_bed,total_tested,total_positive,total_death,total_in_isolation,hlcit_code,remarks,lat,long,robert_ID,PROVINCE,adm1_lon,adm1_lat,PALIKA,adm2_lon,adm2_lat,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_5,f_60,f_65,f_70,f_75,f_80,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_5,m_60,m_65,m_70,m_75,m_80,male_total,female_total,male_highrisk,female_highrisk,total,all_highrisk,all_risk_pct,male_risk_pct,female_risk_pct
51,62,,2,Province 2,34,Parsa,524 2 34 1 001,Birgunj Mahanagarpalika,Narayani Sub Regional Hospital,12,Health Facility,6,Hub Hospital,0,,051-521993,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.00566,84.87239,62,2,966215.2395185465,2987465.7095627533,Birgunj Mahanagarpalika,886220.299679777,3001579.2270042463,79649.48404306546,65206.162015674636,76176.8323358763,82377.47562994808,76671.48402079381,63317.62099133618,53111.44656996988,43535.63100466691,34158.59713996574,30588.693018277176,93026.05160916969,24338.92412085738,19086.584563935176,12598.47297068499,6367.751267830841,4188.417471947148,87001.52724614367,81019.85045516118,87550.16302174702,86244.34364691377,74308.57171162032,67513.82718223706,56284.015347953886,46658.026155080646,36310.671836619265,32144.87770572398,93832.18797004968,26400.952698322944,21003.25692633167,14449.76973362593,6777.43473514053,4457.891936675645,821957.3683093472,684750.144730934,73089.30603009672,66580.15039525554,1506707.5130402811,139669.45642535225,0.09269845355952523,0.08892104243852857,0.09723276571400737
52,63,,3,Bagmati Province,30,Dhading,524 3 30 3 001,Nilakantha Nagarpalika,Dhading Hospital,12,Other Facilities,19,District Level Hospital,0,,010-520130,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.91073,84.89441,63,3,941223.5822005651,3069647.391750021,Nilakantha Nagarpalika,885840.6129763471,3094399.1937826835,10846.965306318947,12785.291250199778,12860.770279731252,10704.662601906399,8680.276321738027,7591.4965732590645,7351.533858714713,6336.671002976858,5212.964349514805,4040.3864030229015,10987.2807299681,3167.9958771144156,2370.847529819628,1809.1755932559172,1300.0513879035607,855.1146927360733,11307.425875295245,12464.473845198168,11874.37887014309,10313.093220842944,8127.164636388887,7097.915008543059,6855.8263927423395,6327.189051893249,5340.181478152284,4161.965708646108,10833.665016163839,3197.0260809460015,2457.2094402281655,1877.1302808932087,1440.3431521843486,947.3929659434052,104622.38102420434,96054.51845186148,9919.10192019513,9503.185080829595,200676.89947606582,19422.287001024724,0.09678387024980505,0.09480860426891212,0.09893532583365347
53,65,,2,Province 2,33,Bara,524 2 33 2 002,Kalaiya Upamahanagarpalika,Kalaiya/Barewa Hospital,12,Other Facilities,19,District Level Hospital,0,,053-550012,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.02747,85.00207,65,2,966215.2395185465,2987465.7095627533,Kalaiya Upamahanagarpalika,897879.2512639359,2995974.303311491,26429.058614588343,25361.581961847376,28039.617453690153,29327.9838847653,26840.844650705345,22967.273000523448,18597.0284136869,15475.654898314737,11846.238173693186,10849.439237193903,29673.01721295016,8483.375622393796,6359.826929813833,4536.166074798326,2219.3839861066663,1459.8099369826668,27832.479811525438,27250.140900324564,29983.820929442067,30926.631550712977,26242.133921624627,25862.068565454334,20426.49012180837,17431.05890823342,12539.768634174718,11821.281175866723,30473.576312680263,9037.503455261467,6806.473113900982,4796.629399435595,2406.5746863041422,1582.9365713916777,285419.5680581414,242037.2414374658,24630.117226293863,23058.56255009529,527456.8094956073,47688.67977638915,0.09041248291398978,0.08629442400836576,0.09526865540670458
54,66,,2,Province 2,33,Bara,524 2 33 2 002,Kalaiya Upamahanagarpalika,Kalaiya/Barewa Hospital,10,Health Facility,18,Designated Hospital at Province,1,,053-550012,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.0275,85.0027,66,2,966215.2395185465,2987465.7095627533,Kalaiya Upamahanagarpalika,897879.2512639359,2995974.303311491,34.2512640953064,37.01602804660797,40.944076240062714,42.86687409877777,39.15058845281601,33.57205921411514,27.15596890449524,22.66606456041336,17.390818685293198,15.9398213326931,42.946153342723846,12.443231910467148,9.269003257155418,6.603331580758095,3.2187212482094765,2.117128562182188,40.228019654750824,39.426126539707184,43.40733253955841,44.91606813669205,37.89566123485565,37.55537384748459,29.591686964035034,25.453634023666382,18.282732516527176,17.42104682326317,44.132263481616974,13.21678939461708,9.932116508483887,6.970195651054382,3.5068137422204018,2.3066243678331375,414.24248542636633,353.2998694367707,35.93253966420889,33.651416558772326,767.542354863137,69.58395622298121,0.0906581321305571,0.08674276765026816,0.0952488791247483
55,67,,3,Bagmati Province,31,Makawanpur,524 3 31 2 001,Hetauda Upamahanagarpalika,Hetauda Hospital,12,Other Facilities,19,District Level Hospital,0,,057-520305,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.43264,85.02749,67,3,941223.5822005651,3069647.391750021,Hetauda Upamahanagarpalika,898276.1484835874,3038955.5040900824,15564.214348718058,13747.397766835056,16094.82612413587,16803.331318605226,15066.125383815262,13578.115937769879,10669.495454998221,8734.536912790965,6356.111330636311,5564.5013406734215,16341.31733630132,4460.780615435215,3251.523918535793,2253.92612119345,1190.9340807585104,783.3423336808919,16964.5118712252,16988.439432794694,19894.66444295412,17747.25254470855,14918.906405950896,13906.536007424816,11735.20516635431,9615.516221009893,7404.960486030206,6146.607254236122,16935.298110318836,5197.819416900398,3711.181730145705,2674.0361298366915,1263.1433577041607,830.8388535185659,165934.91743111316,134896.2659761654,13677.019488105521,11940.50706960386,300831.18340727856,25617.52655770938,0.08515582150613436,0.0824239991187114,0.08851621639188745
56,68,,3,Bagmati Province,28,Nuwakot,524 3 28 3 001,Bidur Nagarpalika,Trishuli Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.92466,85.14105,68,3,941223.5822005651,3069647.391750021,Bidur Nagarpalika,907146.3838213155,3095880.2041217806,10701.696917038935,12736.724157413584,14479.798412238655,13633.573843560764,11509.976538252085,9718.494659967837,8228.634313668677,6705.236023906706,5405.281796485011,4330.183870981302,10633.63587892562,3256.5452955325745,2507.055241372742,1912.2443923808314,1366.3582448475645,898.7283817573334,11515.939354792994,13272.621189446014,14729.501415282197,13381.851840220916,11442.51640337793,10013.246210285899,8638.664028399158,6956.179392510065,5579.573956981854,4354.462214875384,10778.985189582221,3368.876706520532,2520.2931482071726,1852.0091804229742,1299.8291682813579,854.969147749769,120559.51854693644,107322.47105129129,9895.977351181806,9940.931555891046,227881.98959822772,19836.90890707285,0.08704904210309355,0.08208374975659087,0.09262674869962788
57,69,,3,Bagmati Province,27,Kathmandu,524 3 27 3 008,Chandragiri Nagarpalika,Armed Police Force Hospital,10,Health Facility,14,Designated Valley Hospital,3,,985-1272008,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.69035,85.25199,69,3,941223.5822005651,3069647.391750021,Chandragiri Nagarpalika,917273.0314637556,3069682.2787135877,10256.465477607213,12685.93105390761,14011.947991687804,13056.936271620914,10832.499155039899,9281.32833284745,8390.521438450087,6985.502994266339,5837.468028141651,4616.962918118574,10141.169988815673,3172.512352766702,2453.072504631011,1711.9369402872398,1282.7994686929742,843.7671765269479,11065.576649674214,13162.10628938768,14702.052378687076,13365.099332187325,11372.487411499023,9491.850868180394,8787.07516583195,7365.069852329325,6344.712090568617,5028.455123775173,10050.667171589099,3749.3593939153943,2798.2600534260273,2035.228081679088,1494.6354071584065,983.1039467917872,121795.73921668058,105304.35661580088,11060.586882970703,9464.088442904875,227100.09583248146,20524.675325875578,0.09037722001233957,0.0908125929043657,0.08987366474716955
58,70,,3,Bagmati Province,27,Kathmandu,524 3 27 3 008,Chandragiri Nagarpalika,Nuwakot District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.6866,85.26896,70,3,941223.5822005651,3069647.391750021,Chandragiri Nagarpalika,917273.0314637556,3069682.2787135877,11285.664073690772,14776.770583491772,16027.18996160943,14507.628142056055,11819.666367219761,10012.387642193586,9393.146412691101,7864.529846889898,6740.670184379909,5227.866960377432,10857.303849850781,3499.442562679993,2746.6839835871942,1940.5140334020834,1539.8852286246838,1012.8664973214036,11960.7215653928,14733.817703156732,16054.048637403175,14641.921032249928,12443.408750474453,10168.699986801017,9645.092878679745,8174.3862454616465,7186.614577720873,5644.324559012428,10624.994182623923,4098.863137263339,3105.6113840923645,2273.808296756586,1804.4647847492015,1186.8957834149478,133747.67350525316,117966.55225637509,12469.643386276439,10739.392305615358,251714.22576162824,23209.035691891797,0.09220390949961885,0.09323260030976668,0.0910376043056305
59,71,,2,Province 2,32,Rautahat,524 2 32 3 015,Gaur Nagarpalika,Gaur Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.76505,85.27408,71,2,966215.2395185465,2987465.7095627533,Gaur Nagarpalika,925186.9804325957,2969025.613424777,30697.80645510694,27581.114022799768,29987.241833859123,30685.603968231007,28801.139241001103,23980.79532975005,19859.912553758826,15859.827691993909,11773.71237568371,10613.8987947735,35501.062845084816,8500.036214041873,6994.289531201241,5084.012865600525,2673.1134324613377,1758.252536778571,33925.919759284705,32956.85417824611,35642.65278130304,35130.58890429977,31967.753082012292,29354.269004421774,24056.168069874402,18527.259360430762,13692.824049849063,10972.309442594415,36098.43148068432,9431.492181143956,7340.684100741637,5511.5477771557635,2725.0832776988973,1792.4372377192194,329126.27468746016,259654.01323701936,26801.244574459473,25009.704580083548,588780.2879244795,51810.94915454302,0.087997085189762,0.08143149494798026,0.09631934537924511
60,72,,3,Bagmati Province,27,Kathmandu,524 3 27 3 009,Kirtipur Nagarpalika,Ayurbed Research Center,10,Health Facility,14,Designated Valley Hospital,0,,01-4334973,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.6768,85.28813,72,3,941223.5822005651,3069647.391750021,Kirtipur Nagarpalika,921853.9248456701,3067608.4743425976,11599.827953783795,15004.286246604286,16527.110594926402,15219.676167511381,12482.875856375322,10564.15791342128,9752.214643415995,8124.903752285056,6936.906076640356,5421.419529849896,11150.154269131832,3617.493030657759,2825.467840230791,1961.4938027558383,1547.496598891972,1017.8729135878966,12302.400513932109,15168.709284929559,16948.263068817556,15527.251957992092,13309.198111913167,10888.911607152782,10188.720853889361,8537.073853578418,7463.693425407633,5900.233806597535,10942.916192356497,4294.967098610476,3225.6086764046922,2335.9023862722097,1816.4985121638165,1194.8110251698527,140045.16037518776,122153.52923628606,12867.787698621047,10969.824186124257,262198.6896114738,23837.611884745304,0.09091430594129929,0.09188313015706949,0.08980357959944753
61,73,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Shree Birendra Hospital,12,Health Facility,6,Hub Hospital,0,,023-541235,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.71119,85.29121,73,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,4592.252243781462,5974.288556363434,6559.310686500743,6003.39160920307,4898.879816872068,4135.011267556809,3849.9409263683483,3211.033785542473,2760.966065186076,2147.0578209087253,4345.128009010106,1419.3899949486367,1112.1868854975328,771.9837657785974,618.084556951886,406.5479219070403,4808.025460612029,5987.555373260751,6673.290938049555,6122.245155416429,5245.421782796271,4261.157337805256,4013.815689828247,3367.931569173932,2965.7886187927797,2338.2343475897796,4248.990811450407,1690.1341464389116,1271.922863343265,922.4288213383406,730.9963585068472,480.81652787164785,55128.75580227445,48213.201668595546,5096.298717499012,4328.193125083693,103341.95747087,9424.491842582705,0.09119714850804214,0.09244356494780087,0.08977194990771444
62,73,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Army Hospital,10,Health Facility,14,Designated Valley Hospital,3,,01-4271941,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.71129,85.29127,74,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,4592.252243781462,5974.288556363434,6559.310686500743,6003.39160920307,4898.879816872068,4135.011267556809,3849.9409263683483,3211.033785542473,2760.966065186076,2147.0578209087253,4345.128009010106,1419.3899949486367,1112.1868854975328,771.9837657785974,618.084556951886,406.5479219070403,4808.025460612029,5987.555373260751,6673.290938049555,6122.245155416429,5245.421782796271,4261.157337805256,4013.815689828247,3367.931569173932,2965.7886187927797,2338.2343475897796,4248.990811450407,1690.1341464389116,1271.922863343265,922.4288213383406,730.9963585068472,480.81652787164785,55128.75580227445,48213.201668595546,5096.298717499012,4328.193125083693,103341.95747087,9424.491842582705,0.09119714850804214,0.09244356494780087,0.08977194990771444
63,75,,3,Bagmati Province,29,Rasuwa,524 3 29 4 002,Gosaikunda Gaunpalika,Rasuwa District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,28.10995,85.29666,75,3,941223.5822005651,3069647.391750021,Gosaikunda Gaunpalika,942553.1527546362,3128962.7598355766,606.4487682894687,772.3784140735952,842.4852769765857,735.6370889582904,604.4364118230151,533.1387740550053,495.0159303809851,435.2446369394602,360.0066895342534,287.5912309338055,602.171292552157,204.6623581135209,162.8842782816755,129.13934065041394,106.4134578748417,69.99393599754876,632.254799689923,765.3803342840838,762.9967066349636,634.3996388957603,536.2757363429264,458.0031621179005,462.82979542806424,417.64848163073475,367.9635867008037,282.32729443149583,582.3427974949664,220.189244133202,165.3084929339675,133.05164280045574,103.07607884598838,67.79880741929719,6591.846599784533,6341.199117145154,689.4242661329108,673.0933709180008,12933.045716929688,1362.5176370509116,0.10535164468392323,0.10458742564723,0.10614607087453067
64,77,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Sukraraj Tropical And Infectious Disease Hospital,12,Health Facility,14,Designated Valley Hospital,0,,01-4253396,FALSE,0,0,0,0,0,0,0,0,0,0,10,,,27.69496,85.30708,77,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,23120.679346084595,30220.93169951439,33362.8529984951,30793.952120780945,25332.540033340454,21358.344903945923,19699.397714853287,16394.81044280529,13985.306587338448,10952.87339258194,22273.319720983505,7327.568746864796,5732.662299752235,3987.957768112421,3160.530243784189,2078.8531281352043,24617.743185281754,30476.1435008049,34012.192823171616,31211.42343711853,26913.189502239227,22089.439788103104,20535.19766306877,17195.01259601116,14917.254690289497,11843.907516479492,21865.425132274628,8606.114083230495,6484.137695014477,4670.362821638584,3635.9199879467487,2391.544654905796,281465.0090775788,246661.90180128813,25788.0792427361,22287.572186648846,528126.9108788669,48075.65142938495,0.09103048990512766,0.09162090636860748,0.09035676780195998
65,78,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Bir Hospital,12,Health Facility,6,Hub Hospital,0,,01-4221119,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.70479,85.31363,78,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,44148.498250264674,58483.45818643458,64290.44295387436,58910.40050996654,48119.205737560056,40607.8702011602,37703.113658758346,31419.579698734917,26977.295858671423,20993.80945597426,42680.03603916429,13918.845690651797,10899.878890066873,7579.8048238132615,6049.517087859218,3979.097329093609,47209.5090181781,58683.13192980643,65451.06306091696,60053.11703538336,51460.82595486194,41880.4371345127,39341.05410953006,32960.95045861136,28960.588979702443,22830.9622798732,41781.94575826358,16524.137787543004,12431.60632685246,9013.690517176525,7123.21679742838,4685.331648189051,540391.5687968296,472612.3561217837,49777.98307718942,42427.14382148476,1013003.9249186133,92205.12689867418,0.09102149027318143,0.0921146552823151,0.08977155013389461
66,80,,3,Bagmati Province,25,Lalitpur,524 3 25 1 001,Lalitpur Mahanagarpalika,Patan Academy of Health Science,12,Health Facility,14,Designated Valley Hospital,0,,01-5522295,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.6684,85.32036,80,3,941223.5822005651,3069647.391750021,Lalitpur Mahanagarpalika,925926.7977624311,3065951.747036682,700.7318426370621,849.673269867897,976.4521298408508,955.6777379512787,828.9772015810013,693.9681057929993,601.3557070493698,493.0896842479706,397.0611400604248,327.3504114151001,688.8812919855118,237.3970685005188,183.86421477794647,129.82097113132477,96.1077188551426,63.21529248356819,755.3192157745361,896.709304690361,1009.6594948768616,927.9847838878632,836.2713794708252,733.987673997879,625.990560054779,516.8162521123886,400.9764634370804,336.1091931462288,694.1061220169067,253.8352968096733,192.8868144452572,132.19974365830421,89.06522127985954,58.58309867233038,8460.500618331134,7522.891945540905,726.5701748654246,710.4052657485008,15983.39256387204,1436.9754406139255,0.08990428251521419,0.08587791758931912,0.09443246970595984
67,81,,3,Bagmati Province,25,Lalitpur,524 3 25 1 001,Lalitpur Mahanagarpalika,Patan Academy of Health Science,12,Health Facility,6,Hub Hospital,0,,01-5522295,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.66833,85.3206,81,3,941223.5822005651,3069647.391750021,Lalitpur Mahanagarpalika,925926.7977624311,3065951.747036682,16051.47639116738,19361.99296004884,22206.023095553275,21669.8983346615,18745.511598597746,15701.30139500741,13642.676155594876,11195.321690933546,9042.58061147388,7434.771359833889,15626.870755241485,5372.629231477389,4162.38647155941,2938.582459825964,2182.7553543940303,1435.7173385395727,17137.314092987683,20380.02702645678,22929.9833386275,21069.748821557965,18951.39134482015,16581.918315569405,14204.282435426489,11732.687815580983,9160.151048713364,7651.94879359554,15726.151453830069,5771.609302181867,4382.553462858312,3014.5715279412107,2048.495991418371,1347.4085719202703,192090.24334348596,170719.0188127428,16564.63885632003,16092.070855796366,362809.26215622877,32656.709712116397,0.09001068362486882,0.08623362940250948,0.09426056316225279
68,83,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Kanti Children's Hospital,10,Health Facility,14,Designated Valley Hospital,1,,01-4411550,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.73477,85.32831,83,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,295.1538257598877,401.1150598526001,440.4193344116211,403.1139154434204,328.9513359069824,277.6543564796448,258.50274562835693,215.59953832626343,185.38288950920105,144.16445302963257,291.7203221321106,95.29987740516663,74.67316043376923,51.82736253738403,41.4968746304512,27.294758319854736,322.8046360015869,402.01629734039307,448.1053743362427,411.1141948699951,352.24774408340454,286.1439938545227,269.5252642631531,226.14379692077637,199.142436504364,157.00712871551514,285.26529693603516,113.48645043373108,85.40232789516449,61.933035254478455,49.079477071762085,32.282272815704346,3701.699727296829,3237.215984046459,342.18356347084045,290.5920333266258,6938.915711343288,632.7755967974663,0.09119228754473063,0.09243957875554655,0.08976603191097285
69,84,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Tribhuwan University Teaching Hospital,12,Health Facility,6,Hub Hospital,0,,01-4412303,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.73593,85.32985,84,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,83601.34233059362,112205.32093141321,123218.78971979767,112797.64728691801,92055.87844714802,77698.5260428302,72316.38500900567,60308.295155774336,51848.133070186246,40323.39117227169,81633.25010801759,26663.755283285165,20891.24553157203,14502.304593798588,11607.738183979178,7635.042466756364,90328.57854827307,112472.83898698073,125380.79235488083,115032.83091234975,98564.33441717271,80082.80521315616,75408.34933499433,63259.804523266386,55693.18848453462,43909.288019166095,79836.5299769491,31742.401125042,23886.215275730938,17321.44364114676,13722.364162685932,9025.954005367937,1035667.7189816973,905705.7030027539,95698.37820997357,81300.08605939132,1941373.4219844511,176998.4642693649,0.09117177677668985,0.09240258864500225,0.08976435258147439
70,87,,3,Bagmati Province,27,Kathmandu,524 3 27 1 001,Kathmandu Mahanagarpalika,Civil Service Hospital,12,Health Facility,6,Hub Hospital,0,,01-4107000,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.68673,85.33937,87,3,941223.5822005651,3069647.391750021,Kathmandu Mahanagarpalika,926838.2818624788,3072474.1128735268,33723.102840572596,44121.676278695464,48242.92802554369,44209.02765190601,36226.73752563447,30613.621317736804,28416.449633948505,23688.542036436498,20250.778929412365,15809.012820031494,32693.337616473436,10615.015307921916,8266.911068188027,5804.305617874488,4627.793771173805,3043.952362046577,35880.353225812316,44397.82469663024,49013.70484533906,44658.575332425535,38444.723193995655,31475.4619288221,29542.550326101482,24779.06716787815,21659.37690475583,17074.78493120894,31976.317717075348,12439.82918928191,9319.86833964102,6817.0237223804,5360.25870485045,3525.7371081486344,406365.45733434707,356630.08996302355,37462.717064302415,32357.978127204813,762995.5472973706,69820.69519150723,0.09150865354171621,0.09218971836348544,0.09073260792593184
71,89,,3,Bagmati Province,26,Bhaktapur,524 3 26 3 003,Bhaktapur Nagarpalika,Bhaktapur Hospital,12,Health Facility,6,Hub Hospital,0,,01-6610798,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.67829,85.41216,89,3,941223.5822005651,3069647.391750021,Bhaktapur Nagarpalika,937080.03040127,3069060.769725723,28995.42825204879,36760.09935694793,38095.38740362646,33878.68587497808,27586.794461016078,23670.70534163108,22409.731751196086,18801.096460766625,15969.260620835936,12425.019842453068,29256.87820987543,8871.346555415075,6671.031419533887,5041.056563577498,4082.6550376749947,2685.3848437731504,30521.659793581348,37014.401226943824,37802.8684386299,32559.79597111419,28248.540564286057,23424.84223779384,22768.9227880626,19244.730991445016,17038.73975448194,12980.524962439667,28228.659321749117,9819.356526682386,7077.090568401152,5699.810065885889,4574.927340594586,3009.1813838213275,320014.0519359128,286205.1337433014,30180.36588538534,27351.474419974606,606219.1856792143,57531.84030535995,0.09490270460658659,0.09430950204470825,0.09556598116267985
72,90,,3,Bagmati Province,26,Bhaktapur,524 3 26 3 003,Bhaktapur Nagarpalika,Bhaktapur Hospital,10,Health Facility,18,Designated Hospital at Province,1,,01-6610798,TRUE,0,0,0,0,0,0,0,0,0,0,0,,,27.67839,85.41229,90,3,941223.5822005651,3069647.391750021,Bhaktapur Nagarpalika,937080.03040127,3069060.769725723,66.14630192518234,78.27321124076843,74.83728909492493,63.64444771409035,51.608587235212326,45.329647690057755,44.175896137952805,37.36177119612694,31.177906692028046,24.242190212011337,68.90409702062607,19.101702511310577,13.565772853791714,11.326472319662571,9.266744546592236,6.095243081450462,67.43187665939331,79.38048070669174,72.14481395483017,56.06266012787819,49.50417301058769,42.34006953239441,43.41083708405495,37.04065090417862,33.15067921578884,23.967794507741928,65.42301046848297,19.328316658735275,13.011239029467106,12.125227898359299,9.916239574551582,6.522456046193838,630.7605253793299,578.9109795466065,60.9034792073071,59.35593531280756,1209.6715049259365,120.25941452011466,0.09941493540221705,0.09655562889050588,0.10253033265890749
73,93,,3,Bagmati Province,24,Kabhrepalanchok,524 3 24 3 003,Dhulikhel Nagarpalika,Dhulikhel Hospital,12,Health Facility,6,Hub Hospital,0,,011-490497,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.61655,85.5476,93,3,941223.5822005651,3069647.391750021,Dhulikhel Nagarpalika,951408.8470522729,3063244.5453795474,3631.8797144200653,4539.553497340763,5307.2779902971815,5161.521567148622,4303.884023102,3675.8811063773464,3094.1098619455006,2543.184970158851,2116.708410716965,1716.0655283357482,3482.7964753399137,1275.0462337800418,993.347114019678,749.8839622607047,582.8693181179697,383.3849594001513,3847.6716338999104,4408.070280866465,4752.334642792586,4382.942245826591,4180.6194271883,3672.009603363229,3249.271678178222,2591.13181118574,2104.135340092005,1670.7372075039311,3537.870093270205,1365.8171604601084,1031.0353231071495,779.9109978665656,573.6201413610834,377.30151759582805,42524.47910455792,39925.51501834144,4127.685140390735,3984.5315875785454,82449.99412289936,8112.21672796928,0.0983895367642752,0.097066095277539,0.09979912809510624
74,94,,2,Province 2,19,Sarlahi,524 2 19 3 009,Malangawa Nagarpalika,Sarlahi Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.8541,85.56145,94,2,966215.2395185465,2987465.7095627533,Malangawa Nagarpalika,952062.5933576002,2978914.06307966,41528.28433199786,50003.572711412795,43900.049292644486,36063.805214663036,29103.09034191072,26934.01992771495,28338.913729978725,24364.649874302093,20436.85718888999,16754.21966774692,43070.84174120054,12872.853796328418,10611.531226244057,8160.369933987735,6439.783450951567,4235.796858981834,43944.93206589343,48490.833201728296,40227.439165583346,33485.8235685667,26970.521388977766,24106.531976622995,25631.86141009326,22838.762367033167,19999.560478949687,16133.90574863134,40983.30413476331,13062.05796889658,10627.953530026949,9059.115539004968,6672.37872976379,4388.790721429978,386623.77199596557,361290.35495695786,43810.296489122265,42320.33526649361,747914.1269529235,86130.63175561588,0.11516112432121135,0.11331506146905894,0.11713663175850743
75,95,,3,Bagmati Province,23,Sindhupalchok,524 3 23 3 002,Chautara SangachokGadhi Nagarpalika,Sindhupalchok District Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,27.78052,85.71102,95,3,941223.5822005651,3069647.391750021,Chautara SangachokGadhi Nagarpalika,965393.8293405923,3079328.7817695416,10128.98803557422,12925.019331690579,13528.211320940434,11697.847741846985,9438.553540118039,8448.381847685232,8023.889454384,6899.759855493416,6097.44736581068,4728.578961671061,10192.257999552734,3364.1086388167096,2848.7473798807223,2248.703790036452,1995.2118750107038,1312.3597791060529,10419.444650996666,12603.988158506661,11895.01963545724,9918.5827046169,8614.497633637875,7256.302288251478,7022.218185142636,6591.156085610615,5878.518981298919,4456.33047626957,10110.348452350823,3415.60404421129,2661.7081199079366,2194.1400315132814,1744.4444512230257,1147.4170175998497,105929.72091659477,103749.0788820438,11163.313664455383,11769.13146285064,209678.79979863856,22932.445127306026,0.10936940286442313,0.10538415062232603,0.11343841882424234
76,96,,2,Province 2,18,Mahottari,524 2 18 3 009,Jaleswor Nagarpalika,Jaleshwor Hospital,12,Other Facilities,19,District Level Hospital,0,,,FALSE,0,0,0,0,0,0,0,0,0,0,0,,,26.65386,85.80678,96,2,966215.2395185465,2987465.7095627533,Jaleswor Nagarpalika,978011.5797151087,2956299.1077981917,11064.24725291133,13774.235281541944,12762.780551835895,10957.407139785588,8963.824191786349,7922.1710395962,8080.566690191627,7061.133083023131,5968.943914718926,4809.265280254185,11294.0249170959,3550.697849024087,2973.17015501298,2440.9209080208093,1636.296455591917,1076.281481047161,11806.078284963965,13507.065819844604,13224.35607586801,11751.959600739181,9364.585069999099,8687.630471386015,8128.135865800083,6879.258991226554,5994.838368728757,4848.776497267187,11173.14146297425,3634.9588035978377,3010.0123347286135,2296.9546126239,1560.784508580342,1026.6138667119667,116895.15063504037,103271.7189385267,11529.32412624266,11677.366848696955,220166.86957356706,23206.690974939615,0.1054050094816163,0.09862961862497178,0.11307419851942233
